latitude,longitude,time,easting,northing
51.856634,-1.284051,105.60000000000218,618172.604984513,5746484.730198405
51.856634,-1.284051,105.80000000000291,618172.604984513,5746484.730198405
51.856634,-1.284051,106.0,618172.604984513,5746484.730198405
51.856634,-1.284051,106.20000000000073,618172.604984513,5746484.730198405
51.856634,-1.284051,106.40000000000146,618172.604984513,5746484.730198405
51.856634,-1.284051,106.60000000000218,618172.604984513,5746484.730198405
51.856634,-1.284051,106.80000000000291,618172.604984513,5746484.730198405
51.856634,-1.284051,107.0,618172.604984513,5746484.730198405
51.856634,-1.284051,107.20000000000073,618172.604984513,5746484.730198405
51.856634,-1.28405,107.40000000000146,618172.6738468475,5746484.731820867
51.856635,-1.284047,107.60000000000218,618172.8778136682,5746484.847896597
51.856637,-1.284044,107.80000000000291,618173.0791602959,5746485.07518067
51.856638,-1.284042,108.0,618173.2142647651,5746485.189633946
51.856636,-1.284041,108.20000000000073,618173.2883674739,5746484.968839748
51.856634,-1.284041,108.40000000000146,618173.293607854,5746484.746423077
51.856632,-1.284042,108.60000000000218,618173.2299858967,5746484.522383938
51.85663,-1.284042,108.80000000000291,618173.2352262737,5746484.29996727
51.856629,-1.284044,109.0,618173.1001217796,5746484.185513995
51.856629,-1.284045,109.20000000000073,618173.0312594376,5746484.1838915255
51.856628,-1.284046,109.40000000000146,618172.9650172777,5746484.071060724
51.856626,-1.284046,109.60000000000218,618172.9702576421,5746483.8486440545
51.856625,-1.284046,109.80000000000291,618172.9728778242,5746483.737435722
51.856625,-1.284046,110.0,618172.9728778242,5746483.737435722
51.856624,-1.284045,110.20000000000073,618173.044360356,5746483.627849855
51.856625,-1.284044,110.40000000000146,618173.1106025206,5746483.740680658
51.856627,-1.284043,110.60000000000218,618173.1742244936,5746483.964719796
51.856628,-1.284042,110.80000000000291,618173.2404666503,5746484.0775506
51.856629,-1.284041,111.0,618173.3067088041,5746484.190381406
51.85663,-1.28404,111.20000000000073,618173.3729509547,5746484.303212214
51.856631,-1.28404,111.40000000000146,618173.3703307632,5746484.414420548
51.856632,-1.284039,111.60000000000218,618173.4365729091,5746484.527251355
51.856632,-1.284039,111.80000000000291,618173.4365729091,5746484.527251355
51.856632,-1.284039,112.0,618173.4365729091,5746484.527251355
51.856631,-1.284039,112.20000000000073,618173.4391931022,5746484.416043022
51.856631,-1.284039,112.40000000000146,618173.4391931022,5746484.416043022
51.856631,-1.284039,112.60000000000218,618173.4391931022,5746484.416043022
51.856631,-1.284039,112.80000000000291,618173.4391931022,5746484.416043022
51.856631,-1.284039,113.0,618173.4391931022,5746484.416043022
51.856632,-1.284041,113.20000000000073,618173.2988482342,5746484.52400641
51.856633,-1.284042,113.40000000000146,618173.2273657082,5746484.633592272
51.856632,-1.284043,113.60000000000218,618173.1611235592,5746484.5207614675
51.856632,-1.284044,113.80000000000291,618173.0922612235,5746484.519138998
51.856632,-1.284045,114.0,618173.023398886,5746484.517516529
51.856632,-1.284045,114.20000000000073,618173.023398886,5746484.517516529
51.856632,-1.284046,114.40000000000146,618172.9545365485,5746484.515894062
51.856632,-1.284047,114.60000000000218,618172.885674211,5746484.514271595
51.856633,-1.284048,114.80000000000291,618172.8141916941,5746484.623857463
51.856633,-1.284048,115.0,618172.8141916941,5746484.623857463
51.856633,-1.284047,115.20000000000073,618172.88305403,5746484.625479928
51.856633,-1.284047,115.40000000000146,618172.88305403,5746484.625479928
51.856633,-1.284048,115.60000000000218,618172.8141916941,5746484.623857463
51.856633,-1.284048,115.80000000000291,618172.8141916941,5746484.623857463
51.856633,-1.284048,116.0,618172.8141916941,5746484.623857463
51.856633,-1.284048,116.20000000000073,618172.8141916941,5746484.623857463
51.856633,-1.284048,116.40000000000146,618172.8141916941,5746484.623857463
51.856633,-1.284048,116.60000000000218,618172.8141916941,5746484.623857463
51.856633,-1.284048,116.80000000000291,618172.8141916941,5746484.623857463
51.856633,-1.284048,117.0,618172.8141916941,5746484.623857463
51.856633,-1.284048,117.20000000000073,618172.8141916941,5746484.623857463
51.856633,-1.284048,117.40000000000146,618172.8141916941,5746484.623857463
51.856633,-1.284048,117.60000000000218,618172.8141916941,5746484.623857463
51.856633,-1.284048,117.80000000000291,618172.8141916941,5746484.623857463
51.856633,-1.284048,118.0,618172.8141916941,5746484.623857463
51.856633,-1.284048,118.20000000000073,618172.8141916941,5746484.623857463
51.856633,-1.284048,118.40000000000146,618172.8141916941,5746484.623857463
51.856633,-1.284048,118.60000000000218,618172.8141916941,5746484.623857463
51.856633,-1.284048,118.80000000000291,618172.8141916941,5746484.623857463
51.856633,-1.284048,119.0,618172.8141916941,5746484.623857463
51.856633,-1.284048,119.20000000000073,618172.8141916941,5746484.623857463
51.856633,-1.284048,119.40000000000146,618172.8141916941,5746484.623857463
51.856633,-1.284048,119.60000000000218,618172.8141916941,5746484.623857463
51.856633,-1.284048,119.80000000000291,618172.8141916941,5746484.623857463
51.856633,-1.284048,120.0,618172.8141916941,5746484.623857463
51.856633,-1.284048,120.20000000000073,618172.8141916941,5746484.623857463
51.856633,-1.284048,120.40000000000146,618172.8141916941,5746484.623857463
51.856633,-1.284048,120.60000000000218,618172.8141916941,5746484.623857463
51.856633,-1.284048,120.80000000000291,618172.8141916941,5746484.623857463
51.856633,-1.284048,121.0,618172.8141916941,5746484.623857463
51.856633,-1.284048,121.20000000000073,618172.8141916941,5746484.623857463
51.856633,-1.284048,121.40000000000146,618172.8141916941,5746484.623857463
51.856633,-1.284048,121.60000000000218,618172.8141916941,5746484.623857463
