latitude,longitude,time,easting,northing
51.856578,-1.284063,154.79999999999927,618171.9253652078,5746478.483062209
51.856578,-1.284063,155.0,618171.9253652078,5746478.483062209
51.856578,-1.284063,155.20000000000073,618171.9253652078,5746478.483062209
51.856578,-1.284063,155.39999999999782,618171.9253652078,5746478.483062209
51.856577,-1.284063,155.59999999999854,618171.9279853622,5746478.371853876
51.856577,-1.284062,155.79999999999927,618171.9968477823,5746478.373476328
51.856578,-1.284062,156.0,618171.9942276262,5746478.484684661
51.856578,-1.284062,156.20000000000073,618171.9942276262,5746478.484684661
51.856577,-1.284062,156.39999999999782,618171.9968477823,5746478.373476328
51.856577,-1.284062,156.59999999999854,618171.9968477823,5746478.373476328
51.856577,-1.284062,156.79999999999927,618171.9968477823,5746478.373476328
51.856576,-1.284061,157.0,618172.0683303614,5746478.263890446
51.856576,-1.284061,157.20000000000073,618172.0683303614,5746478.263890446
51.856575,-1.284061,157.39999999999782,618172.0709505187,5746478.152682115
51.856575,-1.284061,157.59999999999854,618172.0709505187,5746478.152682115
51.856574,-1.284061,157.79999999999927,618172.0735706761,5746478.041473781
51.856574,-1.284061,158.0,618172.0735706761,5746478.041473781
51.856573,-1.284061,158.20000000000073,618172.0761908335,5746477.930265447
51.856573,-1.28406,158.39999999999782,618172.1450532613,5746477.931887901
51.856573,-1.28406,158.59999999999854,618172.1450532613,5746477.931887901
51.856572,-1.28406,158.79999999999927,618172.14767342,5746477.820679568
51.856572,-1.28406,159.0,618172.14767342,5746477.820679568
51.856571,-1.28406,159.20000000000073,618172.1502935789,5746477.709471234
51.856571,-1.28406,159.39999999999782,618172.1502935789,5746477.709471234
51.856571,-1.28406,159.59999999999854,618172.1502935789,5746477.709471234
51.856571,-1.284059,159.79999999999927,618172.2191560096,5746477.71109369
51.85657,-1.284059,160.0,618172.22177617,5746477.599885356
51.85657,-1.284058,160.20000000000073,618172.2906386023,5746477.601507811
51.85657,-1.284058,160.39999999999782,618172.2906386023,5746477.601507811
51.85657,-1.284057,160.59999999999854,618172.3595010346,5746477.603130269
51.85657,-1.284057,160.79999999999927,618172.3595010346,5746477.603130269
51.85657,-1.284057,161.0,618172.3595010346,5746477.603130269
51.856569,-1.284056,161.20000000000073,618172.43098363,5746477.493544393
51.856569,-1.284056,161.39999999999782,618172.43098363,5746477.493544393
51.856569,-1.284055,161.59999999999854,618172.4998460638,5746477.495166853
51.856569,-1.284055,161.79999999999927,618172.4998460638,5746477.495166853
51.856569,-1.284055,162.0,618172.4998460638,5746477.495166853
51.856569,-1.284054,162.20000000000073,618172.5687084977,5746477.496789313
51.856569,-1.284054,162.39999999999782,618172.5687084977,5746477.496789313
51.856569,-1.284054,162.59999999999854,618172.5687084977,5746477.496789313
51.856569,-1.284054,162.79999999999927,618172.5687084977,5746477.496789313
51.856569,-1.284053,163.0,618172.6375709316,5746477.498411775
51.85657,-1.284053,163.20000000000073,618172.634950762,5746477.609620107
51.85657,-1.284053,163.39999999999782,618172.634950762,5746477.609620107
51.85657,-1.284053,163.59999999999854,618172.634950762,5746477.609620107
51.85657,-1.284056,163.79999999999927,618172.4283634652,5746477.604752727
51.85657,-1.284058,164.0,618172.2906386023,5746477.601507811
51.856568,-1.284059,164.20000000000073,618172.2270164904,5746477.377468689
51.856568,-1.28406,164.39999999999782,618172.158154055,5746477.375846233
51.856567,-1.284061,164.59999999999854,618172.0919117767,5746477.263015445
51.856568,-1.284063,164.79999999999927,618171.9515667505,5746477.370978873
51.856569,-1.284064,165.0,618171.8800841626,5746477.480564754
51.85657,-1.284065,165.20000000000073,618171.8086015775,5746477.590150638
51.856571,-1.284065,165.39999999999782,618171.8059814264,5746477.701358972
51.856572,-1.284066,165.59999999999854,618171.7344988459,5746477.810944856
51.856573,-1.284067,165.79999999999927,618171.6630162685,5746477.92053074
51.856574,-1.284067,166.0,618171.6603961203,5746478.031739075
51.856574,-1.284068,166.20000000000073,618171.591533694,5746478.030116627
51.856575,-1.284069,166.39999999999782,618171.5200511243,5746478.139702515
51.856575,-1.284069,166.59999999999854,618171.5200511243,5746478.139702515
51.856576,-1.28407,166.79999999999927,618171.4485685558,5746478.2492884
51.856576,-1.284071,167.0,618171.3797061325,5746478.247665956
51.856577,-1.284072,167.20000000000073,618171.3082235686,5746478.357251846
51.856578,-1.284072,167.39999999999782,618171.3056034279,5746478.46846018
51.856579,-1.284073,167.59999999999854,618171.2341208685,5746478.578046072
51.856579,-1.284073,167.79999999999927,618171.2341208685,5746478.578046072
51.85658,-1.284073,168.0,618171.2315007292,5746478.689254406
51.856581,-1.284073,168.20000000000073,618171.22888059,5746478.800462739
51.856581,-1.284073,168.39999999999782,618171.22888059,5746478.800462739
51.856581,-1.284073,168.59999999999854,618171.22888059,5746478.800462739
51.856582,-1.284072,168.79999999999927,618171.2951228648,5746478.913293516
51.856583,-1.284073,169.0,618171.2236403114,5746479.022879407
51.856583,-1.284073,169.20000000000073,618171.2236403114,5746479.022879407
51.856584,-1.284073,169.39999999999782,618171.221020172,5746479.13408774
51.856585,-1.284074,169.59999999999854,618171.149537623,5746479.243673632
51.856587,-1.284076,169.79999999999927,618171.006572536,5746479.4628454195
51.856589,-1.284076,170.0,618171.001332266,5746479.685262088
51.856588,-1.284076,170.20000000000073,618171.003952401,5746479.574053754
51.856587,-1.284073,170.39999999999782,618171.2131597537,5746479.467712742
51.856587,-1.284074,170.59999999999854,618171.1442973472,5746479.4660903
51.856586,-1.284074,170.79999999999927,618171.1469174852,5746479.3548819665
