latitude,longitude,time,easting,northing
51.856663,-1.284049,147.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,147.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,147.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,147.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,148.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,148.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,148.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,148.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,148.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,149.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,149.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,149.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,149.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,149.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,150.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,150.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,150.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,150.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,150.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,151.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,151.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,151.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,151.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,151.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,152.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,152.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,152.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,152.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,152.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,153.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,153.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,153.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,153.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,153.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,154.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,154.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,154.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,154.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,154.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,155.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,155.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,155.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,155.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,155.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,156.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,156.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,156.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,156.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,156.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,157.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,157.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,157.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,157.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,157.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,158.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,158.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,158.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,158.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,158.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,159.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,159.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,159.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,159.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,159.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,160.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,160.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,160.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,160.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,160.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,161.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,161.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,161.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,161.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,161.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,162.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,162.1999999999971,618172.6667240068,5746487.958485041
51.856663,-1.284049,162.40000000000146,618172.6667240068,5746487.958485041
51.856663,-1.284049,162.59999999999854,618172.6667240068,5746487.958485041
51.856663,-1.284049,162.79999999999563,618172.6667240068,5746487.958485041
51.856663,-1.284049,163.0,618172.6667240068,5746487.958485041
51.856663,-1.284049,163.1999999999971,618172.6667240068,5746487.958485041
