latitude,longitude,time,easting,northing
51.856623,-1.284031,0.0,618174.011053453,5746483.53935617
51.856624,-1.284031,0.19999999999708962,618174.0084332479,5746483.650564505
51.856624,-1.284032,0.4000000000014552,618173.9395708983,5746483.648942024
51.856624,-1.284032,0.5999999999985519,618173.9395708983,5746483.648942024
51.856622,-1.284031,0.7999999999956344,618174.0136736579,5746483.428147836
51.856619,-1.28403,1.0,618174.090396628,5746483.096145316
51.856618,-1.284029,1.1999999999970896,618174.1618791932,5746482.986559465
51.856616,-1.284028,1.4000000000014552,618174.2359819706,5746482.765765282
51.856615,-1.284027,1.599999999998552,618174.3074645431,5746482.656179433
51.856613,-1.284026,1.7999999999956344,618174.381567331,5746482.4353852505
51.856612,-1.284026,2.0,618174.3841875432,5746482.324176917
51.856612,-1.284025,2.1999999999970896,618174.4530499111,5746482.325799404
51.856612,-1.284026,2.400000000001455,618174.3841875432,5746482.324176917
51.856613,-1.284029,2.599999999998552,618174.1749802318,5746482.430517796
51.856613,-1.284031,2.7999999999956344,618174.0372555008,5746482.42727283
51.856613,-1.284032,3.0,618173.9683931343,5746482.425650349
51.856613,-1.284034,3.1999999999970896,618173.8306684014,5746482.422405389
51.856613,-1.284034,3.400000000001455,618173.8306684014,5746482.422405389
51.856613,-1.284035,3.599999999998552,618173.7618060351,5746482.420782911
51.856613,-1.284035,3.7999999999956344,618173.7618060351,5746482.420782911
51.856613,-1.284035,4.0,618173.7618060351,5746482.420782911
51.856613,-1.284035,4.19999999999709,618173.7618060351,5746482.420782911
51.856613,-1.284036,4.400000000001455,618173.6929436686,5746482.419160433
51.856614,-1.284034,4.599999999998552,618173.8280482014,5746482.533613724
51.856614,-1.284032,4.799999999995634,618173.9657729312,5746482.536858683
51.856615,-1.28403,5.0,618174.1008774531,5746482.651311981
51.856616,-1.284028,5.19999999999709,618174.2359819706,5746482.765765282
51.856617,-1.284025,5.400000000001455,618174.439948842,5746482.881841073
51.856618,-1.284024,5.599999999998545,618174.5061909868,5746482.994671894
51.856619,-1.284023,5.799999999995634,618174.5724331267,5746483.1075027175
51.856619,-1.284023,6.0,618174.5724331267,5746483.1075027175
51.85662,-1.284022,6.19999999999709,618174.6386752652,5746483.22033354
51.85662,-1.284021,6.400000000001455,618174.7075376209,5746483.221956031
51.856621,-1.28402,6.599999999998545,618174.7737797549,5746483.334786856
51.856622,-1.28402,6.799999999995634,618174.7711595332,5746483.445995191
51.856622,-1.28402,7.0,618174.7711595332,5746483.445995191
51.856622,-1.28402,7.19999999999709,618174.7711595332,5746483.445995191
51.856622,-1.28402,7.400000000001455,618174.7711595332,5746483.445995191
51.856622,-1.28402,7.599999999998545,618174.7711595332,5746483.445995191
51.856622,-1.28402,7.799999999995634,618174.7711595332,5746483.445995191
51.856622,-1.28402,8.0,618174.7711595332,5746483.445995191
51.856622,-1.28402,8.19999999999709,618174.7711595332,5746483.445995191
51.856622,-1.28402,8.400000000001455,618174.7711595332,5746483.445995191
51.856622,-1.28402,8.599999999998545,618174.7711595332,5746483.445995191
51.856622,-1.28402,8.799999999995634,618174.7711595332,5746483.445995191
51.856622,-1.28402,9.0,618174.7711595332,5746483.445995191
51.856622,-1.28402,9.19999999999709,618174.7711595332,5746483.445995191
51.856622,-1.28402,9.400000000001455,618174.7711595332,5746483.445995191
51.856622,-1.28402,9.599999999998545,618174.7711595332,5746483.445995191
51.856622,-1.28402,9.799999999995634,618174.7711595332,5746483.445995191
51.856622,-1.28402,10.0,618174.7711595332,5746483.445995191
51.856622,-1.28402,10.19999999999709,618174.7711595332,5746483.445995191
51.856622,-1.28402,10.400000000001455,618174.7711595332,5746483.445995191
51.856622,-1.28402,10.599999999998545,618174.7711595332,5746483.445995191
51.856622,-1.28402,10.799999999995634,618174.7711595332,5746483.445995191
51.856622,-1.28402,11.0,618174.7711595332,5746483.445995191
51.856622,-1.28402,11.19999999999709,618174.7711595332,5746483.445995191
51.856622,-1.28402,11.400000000001455,618174.7711595332,5746483.445995191
51.856622,-1.28402,11.599999999998545,618174.7711595332,5746483.445995191
51.856622,-1.28402,11.799999999995634,618174.7711595332,5746483.445995191
51.856622,-1.284019,12.0,618174.8400218857,5746483.447617684
51.856622,-1.284019,12.19999999999709,618174.8400218857,5746483.447617684
51.856622,-1.284019,12.400000000001455,618174.8400218857,5746483.447617684
51.856622,-1.284019,12.599999999998545,618174.8400218857,5746483.447617684
51.856622,-1.284019,12.799999999995634,618174.8400218857,5746483.447617684
51.856622,-1.284019,13.0,618174.8400218857,5746483.447617684
51.856622,-1.284019,13.19999999999709,618174.8400218857,5746483.447617684
51.856623,-1.284017,13.400000000001455,618174.9751263628,5746483.562071006
51.856623,-1.284018,13.599999999998545,618174.9062640135,5746483.560448511
51.856623,-1.284019,13.799999999995634,618174.8374016625,5746483.558826017
51.856622,-1.28402,14.0,618174.7711595332,5746483.445995191
51.856621,-1.284021,14.19999999999709,618174.7049174008,5746483.333164365
51.85662,-1.284022,14.400000000001455,618174.6386752652,5746483.22033354
51.856619,-1.284023,14.599999999998545,618174.5724331267,5746483.1075027175
51.856618,-1.284024,14.799999999995634,618174.5061909868,5746482.994671894
51.856617,-1.284025,15.0,618174.439948842,5746482.881841073
51.856616,-1.284026,15.19999999999709,618174.3737066941,5746482.769010253
51.856616,-1.284026,15.400000000001455,618174.3737066941,5746482.769010253
51.856615,-1.284027,15.599999999998545,618174.3074645431,5746482.656179433
51.856614,-1.284028,15.799999999995634,618174.241222389,5746482.543348615
51.856614,-1.284028,16.0,618174.241222389,5746482.543348615
