latitude,longitude,time,easting,northing
51.856664,-1.284062,0.0,618171.768894078,5746488.048601423
51.856664,-1.284063,0.19999999999708962,618171.7000317909,5746488.046978972
51.856663,-1.284063,0.39999999999417923,618171.7026519484,5746487.935770636
51.856663,-1.284063,0.5999999999985448,618171.7026519484,5746487.935770636
51.856663,-1.284064,0.7999999999956202,618171.6337896582,5746487.934148187
51.856663,-1.284063,1.0,618171.7026519484,5746487.935770636
51.856662,-1.284064,1.1999999999970896,618171.6364098142,5746487.822939851
51.856661,-1.284064,1.3999999999941792,618171.6390299702,5746487.711731517
51.856661,-1.284064,1.5999999999985448,618171.6390299702,5746487.711731517
51.856661,-1.284064,1.7999999999956202,618171.6390299702,5746487.711731517
51.856661,-1.284064,2.0,618171.6390299702,5746487.711731517
51.856661,-1.284064,2.1999999999970896,618171.6390299702,5746487.711731517
51.856661,-1.284064,2.3999999999941792,618171.6390299702,5746487.711731517
51.85666,-1.284064,2.599999999998545,618171.6416501261,5746487.600523181
51.85666,-1.284064,2.79999999999562,618171.6416501261,5746487.600523181
51.856661,-1.284064,3.0,618171.6390299702,5746487.711731517
51.856661,-1.284064,3.1999999999970896,618171.6390299702,5746487.711731517
51.856661,-1.284064,3.3999999999941792,618171.6390299702,5746487.711731517
51.856661,-1.284065,3.599999999998545,618171.5701676768,5746487.710109067
51.856662,-1.284065,3.79999999999562,618171.5675475224,5746487.821317402
51.856662,-1.284065,4.0,618171.5675475224,5746487.821317402
51.856662,-1.284065,4.19999999999709,618171.5675475224,5746487.821317402
51.856662,-1.284065,4.399999999994179,618171.5675475224,5746487.821317402
51.856663,-1.284065,4.599999999998545,618171.5649273678,5746487.932525737
51.856663,-1.284065,4.79999999999562,618171.5649273678,5746487.932525737
51.856663,-1.284066,5.0,618171.4960650775,5746487.9309032895
51.856663,-1.284066,5.19999999999709,618171.4960650775,5746487.9309032895
51.856663,-1.284066,5.399999999994179,618171.4960650775,5746487.9309032895
51.856663,-1.284066,5.599999999998545,618171.4960650775,5746487.9309032895
51.856663,-1.284067,5.79999999999562,618171.4272027871,5746487.929280842
51.856663,-1.284067,6.0,618171.4272027871,5746487.929280842
51.856662,-1.284067,6.19999999999709,618171.4298229385,5746487.818072506
51.856661,-1.284067,6.399999999994179,618171.43244309,5746487.706864171
51.856661,-1.284068,6.599999999998545,618171.3635807966,5746487.705241724
51.85666,-1.284068,6.79999999999562,618171.3662009464,5746487.594033389
51.85666,-1.284069,7.0,618171.2973386532,5746487.5924109435
51.856659,-1.284069,7.19999999999709,618171.2999588015,5746487.481202608
51.856658,-1.284069,7.399999999994179,618171.3025789496,5746487.369994273
51.856658,-1.28407,7.599999999998545,618171.2337166516,5746487.368371828
51.856657,-1.28407,7.79999999999562,618171.2363367983,5746487.257163493
51.856657,-1.284071,8.0,618171.1674744987,5746487.25554105
51.856656,-1.284071,8.19999999999709,618171.1700946438,5746487.144332714
51.856656,-1.284071,8.39999999999418,618171.1700946438,5746487.144332714
51.856656,-1.284071,8.599999999998545,618171.1700946438,5746487.144332714
51.856656,-1.284072,8.799999999995634,618171.1012323428,5746487.142710271
51.856657,-1.284072,9.0,618171.0986121992,5746487.253918608
51.856657,-1.284072,9.19999999999709,618171.0986121992,5746487.253918608
51.856657,-1.284072,9.39999999999418,618171.0986121992,5746487.253918608
51.856657,-1.284072,9.599999999998545,618171.0986121992,5746487.253918608
51.856657,-1.284071,9.799999999995634,618171.1674744987,5746487.25554105
51.856657,-1.284071,10.0,618171.1674744987,5746487.25554105
51.856657,-1.284071,10.19999999999709,618171.1674744987,5746487.25554105
51.856658,-1.284071,10.39999999999418,618171.1648543535,5746487.366749384
51.856658,-1.284071,10.599999999998545,618171.1648543535,5746487.366749384
51.856658,-1.284071,10.799999999995634,618171.1648543535,5746487.366749384
51.856658,-1.284072,11.0,618171.0959920556,5746487.365126941
51.856658,-1.284072,11.19999999999709,618171.0959920556,5746487.365126941
51.856658,-1.284073,11.39999999999418,618171.0271297576,5746487.363504499
51.856658,-1.284073,11.599999999998545,618171.0271297576,5746487.363504499
51.856658,-1.284074,11.799999999995634,618170.9582674595,5746487.361882059
51.856658,-1.284073,12.0,618171.0271297576,5746487.363504499
51.856658,-1.284073,12.19999999999709,618171.0271297576,5746487.363504499
51.856658,-1.284073,12.39999999999418,618171.0271297576,5746487.363504499
51.856658,-1.284073,12.599999999998545,618171.0271297576,5746487.363504499
51.856658,-1.284073,12.799999999995634,618171.0271297576,5746487.363504499
51.856658,-1.284073,13.0,618171.0271297576,5746487.363504499
51.856658,-1.284073,13.19999999999709,618171.0271297576,5746487.363504499
51.856658,-1.284073,13.39999999999418,618171.0271297576,5746487.363504499
51.856658,-1.284072,13.599999999998545,618171.0959920556,5746487.365126941
51.856657,-1.284072,13.799999999995634,618171.0986121992,5746487.253918608
51.856656,-1.284073,14.0,618171.0323700417,5746487.141087829
51.856656,-1.284073,14.19999999999709,618171.0323700417,5746487.141087829
51.856655,-1.284073,14.39999999999418,618171.0349901837,5746487.029879495
51.856655,-1.284074,14.599999999998545,618170.9661278811,5746487.028257054
51.856655,-1.284074,14.799999999995634,618170.9661278811,5746487.028257054
51.856654,-1.284074,15.0,618170.9687480214,5746486.917048719
51.856654,-1.284074,15.19999999999709,618170.9687480214,5746486.917048719
51.856654,-1.284074,15.39999999999418,618170.9687480214,5746486.917048719
51.856654,-1.284074,15.599999999998545,618170.9687480214,5746486.917048719
51.856653,-1.284074,15.799999999995634,618170.9713681618,5746486.805840383
51.856653,-1.284073,16.0,618171.0402304674,5746486.8074628245
