latitude,longitude,time,easting,northing
51.856614,-1.284066,261.1999999999971,618171.6244525287,5746482.481694885
51.856614,-1.284066,261.40000000000146,618171.6244525287,5746482.481694885
51.856614,-1.284066,261.59999999999854,618171.6244525287,5746482.481694885
51.856614,-1.284066,261.79999999999563,618171.6244525287,5746482.481694885
51.856614,-1.284066,262.0,618171.6244525287,5746482.481694885
51.856614,-1.284066,262.1999999999971,618171.6244525287,5746482.481694885
51.856614,-1.284066,262.40000000000146,618171.6244525287,5746482.481694885
51.856614,-1.284066,262.59999999999854,618171.6244525287,5746482.481694885
51.856614,-1.284066,262.79999999999563,618171.6244525287,5746482.481694885
51.856614,-1.284066,263.0,618171.6244525287,5746482.481694885
51.856614,-1.284066,263.1999999999971,618171.6244525287,5746482.481694885
51.856614,-1.284066,263.40000000000146,618171.6244525287,5746482.481694885
51.856614,-1.284065,263.59999999999854,618171.6933148939,5746482.483317334
51.856614,-1.284065,263.79999999999563,618171.6933148939,5746482.483317334
51.856614,-1.284065,264.0,618171.6933148939,5746482.483317334
51.856614,-1.284065,264.1999999999971,618171.6933148939,5746482.483317334
51.856614,-1.284065,264.40000000000146,618171.6933148939,5746482.483317334
51.856614,-1.284065,264.59999999999854,618171.6933148939,5746482.483317334
51.856614,-1.284065,264.79999999999563,618171.6933148939,5746482.483317334
51.856614,-1.284065,265.0,618171.6933148939,5746482.483317334
51.856614,-1.284065,265.1999999999971,618171.6933148939,5746482.483317334
51.856614,-1.284065,265.40000000000146,618171.6933148939,5746482.483317334
51.856614,-1.284065,265.59999999999854,618171.6933148939,5746482.483317334
51.856614,-1.284065,265.79999999999563,618171.6933148939,5746482.483317334
51.856614,-1.284065,266.0,618171.6933148939,5746482.483317334
51.856614,-1.284065,266.1999999999971,618171.6933148939,5746482.483317334
51.856614,-1.284065,266.40000000000146,618171.6933148939,5746482.483317334
51.856614,-1.284065,266.59999999999854,618171.6933148939,5746482.483317334
51.856614,-1.284065,266.79999999999563,618171.6933148939,5746482.483317334
51.856614,-1.284065,267.0,618171.6933148939,5746482.483317334
51.856614,-1.284065,267.1999999999971,618171.6933148939,5746482.483317334
51.856614,-1.284065,267.40000000000146,618171.6933148939,5746482.483317334
51.856614,-1.284065,267.59999999999854,618171.6933148939,5746482.483317334
51.856613,-1.284067,267.79999999999563,618171.5582103131,5746482.368864101
51.856612,-1.284069,268.0,618171.4231057279,5746482.254410873
51.856611,-1.284071,268.1999999999971,618171.2880011348,5746482.13995765
51.85661,-1.284073,268.40000000000146,618171.1528965356,5746482.02550443
51.85661,-1.284075,268.59999999999854,618171.0151717928,5746482.022259547
51.85661,-1.284076,268.79999999999563,618170.9463094232,5746482.020637107
51.856609,-1.284075,269.0,618171.0177919301,5746481.911051213
51.856608,-1.284075,269.1999999999971,618171.0204120673,5746481.799842879
51.856607,-1.284073,269.40000000000146,618171.1607569564,5746481.691879426
51.856607,-1.284072,269.59999999999854,618171.2296193324,5746481.693501869
51.856607,-1.284072,269.79999999999563,618171.2296193324,5746481.693501869
51.856607,-1.284072,270.0,618171.2296193324,5746481.693501869
51.856607,-1.284072,270.1999999999971,618171.2296193324,5746481.693501869
51.856607,-1.284072,270.40000000000146,618171.2296193324,5746481.693501869
51.856606,-1.284072,270.59999999999854,618171.2322394741,5746481.582293535
51.856606,-1.284072,270.79999999999563,618171.2322394741,5746481.582293535
51.856607,-1.284071,271.0,618171.2984817083,5746481.695124313
51.856607,-1.284071,271.1999999999971,618171.2984817083,5746481.695124313
51.856607,-1.28407,271.40000000000146,618171.3673440842,5746481.696746757
51.856607,-1.28407,271.59999999999854,618171.3673440842,5746481.696746757
51.856607,-1.28407,271.79999999999563,618171.3673440842,5746481.696746757
51.856607,-1.284071,272.0,618171.2984817083,5746481.695124313
51.856607,-1.284076,272.1999999999971,618170.9541698303,5746481.687012105
51.856606,-1.284079,272.40000000000146,618170.7502028334,5746481.570936457
51.856606,-1.284082,272.59999999999854,618170.5436157025,5746481.566069152
51.856606,-1.284083,272.79999999999563,618170.474753325,5746481.564446718
51.856605,-1.284083,273.0,618170.47737345,5746481.453238384
51.856605,-1.284085,273.1999999999971,618170.3396486917,5746481.44999352
51.856605,-1.284086,273.40000000000146,618170.2707863126,5746481.44837109
51.856605,-1.284087,273.59999999999854,618170.2019239335,5746481.446748661
51.856605,-1.284087,273.79999999999563,618170.2019239335,5746481.446748661
51.856605,-1.284088,274.0,618170.1330615544,5746481.445126232
51.856605,-1.284089,274.1999999999971,618170.0641991771,5746481.4435038045
51.856605,-1.284089,274.40000000000146,618170.0641991771,5746481.4435038045
51.856606,-1.284089,274.59999999999854,618170.0615790613,5746481.55471214
51.856607,-1.284089,274.79999999999563,618170.0589589456,5746481.665920475
51.856607,-1.28409,275.0,618169.9900965695,5746481.664298048
51.856607,-1.28409,275.1999999999971,618169.9900965695,5746481.664298048
51.856608,-1.284091,275.40000000000146,618169.9186140806,5746481.773883957
51.856609,-1.284091,275.59999999999854,618169.9159939678,5746481.885092292
51.85661,-1.284091,275.79999999999563,618169.9133738551,5746481.996300627
51.85661,-1.284091,276.0,618169.9133738551,5746481.996300627
51.85661,-1.284091,276.1999999999971,618169.9133738551,5746481.996300627
51.856609,-1.28409,276.40000000000146,618169.9848563409,5746481.886714717
51.856608,-1.28409,276.59999999999854,618169.9874764552,5746481.775506383
51.856606,-1.28409,276.79999999999563,618169.9927166838,5746481.553089714
51.856603,-1.28409,277.0,618170.0005770262,5746481.219464709
51.8566,-1.28409,277.1999999999971,618170.0084373683,5746480.885839705
